SSE_output_unit1,SSE_output_unit2,SSE_output_unit3,SSE_output_unit4,SSE_output_unit5,SSE_output_unit6,SSE_output_unit7,SSE_output_unit8
0.0208,0.0217,0.0196,0.0133,0.0168,0.0356,0.0224,0.0136
0.0208,0.0217,0.0196,0.0132,0.0168,0.0355,0.0224,0.0136
0.0208,0.0217,0.0196,0.0132,0.0168,0.0355,0.0224,0.0135
0.0208,0.0216,0.0196,0.0132,0.0168,0.0355,0.0224,0.0135
0.0208,0.0216,0.0196,0.0132,0.0168,0.0355,0.0224,0.0135
0.0208,0.0216,0.0196,0.0132,0.0168,0.0355,0.0224,0.0135
0.0207,0.0216,0.0196,0.0132,0.0168,0.0354,0.0223,0.0135
0.0207,0.0216,0.0196,0.0132,0.0168,0.0354,0.0223,0.0135
0.0207,0.0216,0.0195,0.0132,0.0168,0.0354,0.0223,0.0135
0.0207,0.0216,0.0195,0.0132,0.0167,0.0354,0.0223,0.0135
0.0207,0.0216,0.0195,0.0132,0.0167,0.0354,0.0223,0.0135
0.0207,0.0215,0.0195,0.0132,0.0167,0.0354,0.0222,0.0135
0.0207,0.0215,0.0195,0.0132,0.0167,0.0353,0.0222,0.0135
0.0207,0.0215,0.0195,0.0132,0.0167,0.0353,0.0222,0.0135
0.0207,0.0215,0.0195,0.0132,0.0167,0.0353,0.0222,0.0135
0.0206,0.0215,0.0195,0.0131,0.0167,0.0353,0.0222,0.0135
0.0206,0.0215,0.0195,0.0131,0.0167,0.0353,0.0222,0.0135
0.0206,0.0215,0.0195,0.0131,0.0167,0.0352,0.0221,0.0134
0.0206,0.0215,0.0195,0.0131,0.0167,0.0352,0.0221,0.0134
0.0206,0.0214,0.0194,0.0131,0.0167,0.0352,0.0221,0.0134
0.0206,0.0214,0.0194,0.0131,0.0166,0.0352,0.0221,0.0134
0.0206,0.0214,0.0194,0.0131,0.0166,0.0352,0.0221,0.0134
0.0206,0.0214,0.0194,0.0131,0.0166,0.0352,0.0221,0.0134
0.0206,0.0214,0.0194,0.0131,0.0166,0.0351,0.0220,0.0134
0.0205,0.0214,0.0194,0.0131,0.0166,0.0351,0.0220,0.0134
0.0205,0.0214,0.0194,0.0131,0.0166,0.0351,0.0220,0.0134
0.0205,0.0214,0.0194,0.0131,0.0166,0.0351,0.0220,0.0134
0.0205,0.0214,0.0194,0.0131,0.0166,0.0351,0.0220,0.0134
0.0205,0.0213,0.0194,0.0131,0.0166,0.0350,0.0220,0.0134
0.0205,0.0213,0.0193,0.0131,0.0166,0.0350,0.0219,0.0134
0.0205,0.0213,0.0193,0.0130,0.0165,0.0350,0.0219,0.0134
0.0205,0.0213,0.0193,0.0130,0.0165,0.0350,0.0219,0.0133
0.0205,0.0213,0.0193,0.0130,0.0165,0.0350,0.0219,0.0133
0.0205,0.0213,0.0193,0.0130,0.0165,0.0350,0.0219,0.0133
0.0204,0.0213,0.0193,0.0130,0.0165,0.0349,0.0218,0.0133
0.0204,0.0213,0.0193,0.0130,0.0165,0.0349,0.0218,0.0133
0.0204,0.0212,0.0193,0.0130,0.0165,0.0349,0.0218,0.0133
0.0204,0.0212,0.0193,0.0130,0.0165,0.0349,0.0218,0.0133
0.0204,0.0212,0.0193,0.0130,0.0165,0.0349,0.0218,0.0133
0.0204,0.0212,0.0192,0.0130,0.0165,0.0349,0.0218,0.0133
0.0204,0.0212,0.0192,0.0130,0.0164,0.0348,0.0217,0.0133
0.0204,0.0212,0.0192,0.0130,0.0164,0.0348,0.0217,0.0133
0.0204,0.0212,0.0192,0.0130,0.0164,0.0348,0.0217,0.0133
0.0203,0.0212,0.0192,0.0130,0.0164,0.0348,0.0217,0.0133
0.0203,0.0212,0.0192,0.0130,0.0164,0.0348,0.0217,0.0133
0.0203,0.0211,0.0192,0.0129,0.0164,0.0347,0.0217,0.0133
0.0203,0.0211,0.0192,0.0129,0.0164,0.0347,0.0216,0.0132
0.0203,0.0211,0.0192,0.0129,0.0164,0.0347,0.0216,0.0132
0.0203,0.0211,0.0192,0.0129,0.0164,0.0347,0.0216,0.0132
0.0203,0.0211,0.0192,0.0129,0.0164,0.0347,0.0216,0.0132
0.0203,0.0211,0.0191,0.0129,0.0164,0.0347,0.0216,0.0132
0.0203,0.0211,0.0191,0.0129,0.0163,0.0346,0.0216,0.0132
0.0202,0.0211,0.0191,0.0129,0.0163,0.0346,0.0215,0.0132
0.0202,0.0211,0.0191,0.0129,0.0163,0.0346,0.0215,0.0132
0.0202,0.0210,0.0191,0.0129,0.0163,0.0346,0.0215,0.0132
0.0202,0.0210,0.0191,0.0129,0.0163,0.0346,0.0215,0.0132
0.0202,0.0210,0.0191,0.0129,0.0163,0.0346,0.0215,0.0132
0.0202,0.0210,0.0191,0.0129,0.0163,0.0345,0.0215,0.0132
0.0202,0.0210,0.0191,0.0129,0.0163,0.0345,0.0214,0.0132
0.0202,0.0210,0.0191,0.0129,0.0163,0.0345,0.0214,0.0132
0.0202,0.0210,0.0191,0.0128,0.0163,0.0345,0.0214,0.0132
0.0202,0.0210,0.0190,0.0128,0.0162,0.0345,0.0214,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0345,0.0214,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0344,0.0214,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0344,0.0214,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0344,0.0213,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0344,0.0213,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0344,0.0213,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0344,0.0213,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0343,0.0213,0.0131
0.0201,0.0209,0.0190,0.0128,0.0162,0.0343,0.0213,0.0131
0.0200,0.0208,0.0189,0.0128,0.0162,0.0343,0.0212,0.0131
0.0200,0.0208,0.0189,0.0128,0.0161,0.0343,0.0212,0.0131
0.0200,0.0208,0.0189,0.0128,0.0161,0.0343,0.0212,0.0131
0.0200,0.0208,0.0189,0.0128,0.0161,0.0343,0.0212,0.0131
0.0200,0.0208,0.0189,0.0127,0.0161,0.0342,0.0212,0.0131
0.0200,0.0208,0.0189,0.0127,0.0161,0.0342,0.0212,0.0130
0.0200,0.0208,0.0189,0.0127,0.0161,0.0342,0.0211,0.0130
0.0200,0.0208,0.0189,0.0127,0.0161,0.0342,0.0211,0.0130
0.0200,0.0208,0.0189,0.0127,0.0161,0.0342,0.0211,0.0130
0.0200,0.0207,0.0189,0.0127,0.0161,0.0341,0.0211,0.0130
0.0199,0.0207,0.0189,0.0127,0.0161,0.0341,0.0211,0.0130
0.0199,0.0207,0.0188,0.0127,0.0161,0.0341,0.0211,0.0130
0.0199,0.0207,0.0188,0.0127,0.0160,0.0341,0.0210,0.0130
0.0199,0.0207,0.0188,0.0127,0.0160,0.0341,0.0210,0.0130
0.0199,0.0207,0.0188,0.0127,0.0160,0.0341,0.0210,0.0130
0.0199,0.0207,0.0188,0.0127,0.0160,0.0340,0.0210,0.0130
0.0199,0.0207,0.0188,0.0127,0.0160,0.0340,0.0210,0.0130
0.0199,0.0207,0.0188,0.0127,0.0160,0.0340,0.0210,0.0130
0.0199,0.0206,0.0188,0.0127,0.0160,0.0340,0.0210,0.0130
0.0199,0.0206,0.0188,0.0127,0.0160,0.0340,0.0209,0.0130
0.0198,0.0206,0.0188,0.0126,0.0160,0.0340,0.0209,0.0129
0.0198,0.0206,0.0188,0.0126,0.0160,0.0339,0.0209,0.0129
0.0198,0.0206,0.0187,0.0126,0.0160,0.0339,0.0209,0.0129
0.0198,0.0206,0.0187,0.0126,0.0159,0.0339,0.0209,0.0129
0.0198,0.0206,0.0187,0.0126,0.0159,0.0339,0.0209,0.0129
0.0198,0.0206,0.0187,0.0126,0.0159,0.0339,0.0208,0.0129
0.0198,0.0206,0.0187,0.0126,0.0159,0.0339,0.0208,0.0129
0.0198,0.0205,0.0187,0.0126,0.0159,0.0338,0.0208,0.0129
0.0198,0.0205,0.0187,0.0126,0.0159,0.0338,0.0208,0.0129
0.0197,0.0205,0.0187,0.0126,0.0159,0.0338,0.0208,0.0129
0.0197,0.0205,0.0187,0.0126,0.0159,0.0338,0.0208,0.0129
0.0197,0.0205,0.0187,0.0126,0.0159,0.0338,0.0208,0.0129
0.0197,0.0205,0.0187,0.0126,0.0159,0.0338,0.0207,0.0129
0.0197,0.0205,0.0186,0.0126,0.0159,0.0337,0.0207,0.0129
0.0197,0.0205,0.0186,0.0126,0.0158,0.0337,0.0207,0.0129
0.0197,0.0205,0.0186,0.0126,0.0158,0.0337,0.0207,0.0129
0.0197,0.0204,0.0186,0.0125,0.0158,0.0337,0.0207,0.0128
0.0197,0.0204,0.0186,0.0125,0.0158,0.0337,0.0207,0.0128
0.0197,0.0204,0.0186,0.0125,0.0158,0.0337,0.0206,0.0128
0.0196,0.0204,0.0186,0.0125,0.0158,0.0337,0.0206,0.0128
0.0196,0.0204,0.0186,0.0125,0.0158,0.0336,0.0206,0.0128
0.0196,0.0204,0.0186,0.0125,0.0158,0.0336,0.0206,0.0128
0.0196,0.0204,0.0186,0.0125,0.0158,0.0336,0.0206,0.0128
0.0196,0.0204,0.0186,0.0125,0.0158,0.0336,0.0206,0.0128
0.0196,0.0204,0.0186,0.0125,0.0158,0.0336,0.0206,0.0128
0.0196,0.0204,0.0185,0.0125,0.0158,0.0336,0.0205,0.0128
0.0196,0.0203,0.0185,0.0125,0.0157,0.0335,0.0205,0.0128
0.0196,0.0203,0.0185,0.0125,0.0157,0.0335,0.0205,0.0128
0.0196,0.0203,0.0185,0.0125,0.0157,0.0335,0.0205,0.0128
0.0195,0.0203,0.0185,0.0125,0.0157,0.0335,0.0205,0.0128
0.0195,0.0203,0.0185,0.0125,0.0157,0.0335,0.0205,0.0128
0.0195,0.0203,0.0185,0.0125,0.0157,0.0335,0.0204,0.0127
0.0195,0.0203,0.0185,0.0124,0.0157,0.0334,0.0204,0.0127
0.0195,0.0203,0.0185,0.0124,0.0157,0.0334,0.0204,0.0127
0.0195,0.0203,0.0185,0.0124,0.0157,0.0334,0.0204,0.0127
0.0195,0.0202,0.0185,0.0124,0.0157,0.0334,0.0204,0.0127
0.0195,0.0202,0.0184,0.0124,0.0157,0.0334,0.0204,0.0127
0.0195,0.0202,0.0184,0.0124,0.0156,0.0334,0.0204,0.0127
0.0195,0.0202,0.0184,0.0124,0.0156,0.0333,0.0203,0.0127
0.0194,0.0202,0.0184,0.0124,0.0156,0.0333,0.0203,0.0127
0.0194,0.0202,0.0184,0.0124,0.0156,0.0333,0.0203,0.0127
0.0194,0.0202,0.0184,0.0124,0.0156,0.0333,0.0203,0.0127
0.0194,0.0202,0.0184,0.0124,0.0156,0.0333,0.0203,0.0127
0.0194,0.0202,0.0184,0.0124,0.0156,0.0333,0.0203,0.0127
0.0194,0.0201,0.0184,0.0124,0.0156,0.0332,0.0203,0.0127
0.0194,0.0201,0.0184,0.0124,0.0156,0.0332,0.0202,0.0127
0.0194,0.0201,0.0184,0.0124,0.0156,0.0332,0.0202,0.0127
0.0194,0.0201,0.0183,0.0124,0.0156,0.0332,0.0202,0.0126
0.0194,0.0201,0.0183,0.0123,0.0156,0.0332,0.0202,0.0126
0.0194,0.0201,0.0183,0.0123,0.0155,0.0332,0.0202,0.0126
0.0193,0.0201,0.0183,0.0123,0.0155,0.0331,0.0202,0.0126
0.0193,0.0201,0.0183,0.0123,0.0155,0.0331,0.0202,0.0126
0.0193,0.0201,0.0183,0.0123,0.0155,0.0331,0.0201,0.0126
0.0193,0.0201,0.0183,0.0123,0.0155,0.0331,0.0201,0.0126
0.0193,0.0200,0.0183,0.0123,0.0155,0.0331,0.0201,0.0126
0.0193,0.0200,0.0183,0.0123,0.0155,0.0331,0.0201,0.0126
0.0193,0.0200,0.0183,0.0123,0.0155,0.0331,0.0201,0.0126
0.0193,0.0200,0.0183,0.0123,0.0155,0.0330,0.0201,0.0126
0.0193,0.0200,0.0183,0.0123,0.0155,0.0330,0.0201,0.0126
0.0193,0.0200,0.0182,0.0123,0.0155,0.0330,0.0200,0.0126
0.0192,0.0200,0.0182,0.0123,0.0155,0.0330,0.0200,0.0126
0.0192,0.0200,0.0182,0.0123,0.0154,0.0330,0.0200,0.0126
0.0192,0.0200,0.0182,0.0123,0.0154,0.0330,0.0200,0.0126
0.0192,0.0199,0.0182,0.0123,0.0154,0.0329,0.0200,0.0126
0.0192,0.0199,0.0182,0.0123,0.0154,0.0329,0.0200,0.0125
0.0192,0.0199,0.0182,0.0122,0.0154,0.0329,0.0200,0.0125
0.0192,0.0199,0.0182,0.0122,0.0154,0.0329,0.0199,0.0125
0.0192,0.0199,0.0182,0.0122,0.0154,0.0329,0.0199,0.0125
0.0192,0.0199,0.0182,0.0122,0.0154,0.0329,0.0199,0.0125
0.0192,0.0199,0.0182,0.0122,0.0154,0.0328,0.0199,0.0125
0.0191,0.0199,0.0182,0.0122,0.0154,0.0328,0.0199,0.0125
0.0191,0.0199,0.0181,0.0122,0.0154,0.0328,0.0199,0.0125
0.0191,0.0199,0.0181,0.0122,0.0154,0.0328,0.0199,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0328,0.0198,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0328,0.0198,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0328,0.0198,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0327,0.0198,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0327,0.0198,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0327,0.0198,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0327,0.0198,0.0125
0.0191,0.0198,0.0181,0.0122,0.0153,0.0327,0.0197,0.0124
0.0190,0.0198,0.0181,0.0121,0.0153,0.0327,0.0197,0.0124
0.0190,0.0198,0.0180,0.0121,0.0153,0.0326,0.0197,0.0124
0.0190,0.0197,0.0180,0.0121,0.0153,0.0326,0.0197,0.0124
0.0190,0.0197,0.0180,0.0121,0.0153,0.0326,0.0197,0.0124
0.0190,0.0197,0.0180,0.0121,0.0152,0.0326,0.0197,0.0124
0.0190,0.0197,0.0180,0.0121,0.0152,0.0326,0.0197,0.0124
0.0190,0.0197,0.0180,0.0121,0.0152,0.0326,0.0196,0.0124
0.0190,0.0197,0.0180,0.0121,0.0152,0.0326,0.0196,0.0124
0.0190,0.0197,0.0180,0.0121,0.0152,0.0325,0.0196,0.0124
0.0190,0.0197,0.0180,0.0121,0.0152,0.0325,0.0196,0.0124
0.0189,0.0197,0.0180,0.0121,0.0152,0.0325,0.0196,0.0124
0.0189,0.0197,0.0180,0.0121,0.0152,0.0325,0.0196,0.0124
0.0189,0.0196,0.0180,0.0121,0.0152,0.0325,0.0196,0.0124
0.0189,0.0196,0.0179,0.0121,0.0152,0.0325,0.0195,0.0124
0.0189,0.0196,0.0179,0.0121,0.0152,0.0324,0.0195,0.0124
0.0189,0.0196,0.0179,0.0121,0.0152,0.0324,0.0195,0.0124
0.0189,0.0196,0.0179,0.0121,0.0151,0.0324,0.0195,0.0123
0.0189,0.0196,0.0179,0.0121,0.0151,0.0324,0.0195,0.0123
0.0189,0.0196,0.0179,0.0120,0.0151,0.0324,0.0195,0.0123
0.0189,0.0196,0.0179,0.0120,0.0151,0.0324,0.0195,0.0123
0.0189,0.0196,0.0179,0.0120,0.0151,0.0324,0.0194,0.0123
0.0188,0.0196,0.0179,0.0120,0.0151,0.0323,0.0194,0.0123
0.0188,0.0195,0.0179,0.0120,0.0151,0.0323,0.0194,0.0123
0.0188,0.0195,0.0179,0.0120,0.0151,0.0323,0.0194,0.0123
0.0188,0.0195,0.0179,0.0120,0.0151,0.0323,0.0194,0.0123
0.0188,0.0195,0.0178,0.0120,0.0151,0.0323,0.0194,0.0123
0.0188,0.0195,0.0178,0.0120,0.0151,0.0323,0.0194,0.0123
0.0188,0.0195,0.0178,0.0120,0.0151,0.0322,0.0194,0.0123
0.0188,0.0195,0.0178,0.0120,0.0150,0.0322,0.0193,0.0123
0.0188,0.0195,0.0178,0.0120,0.0150,0.0322,0.0193,0.0123
0.0188,0.0195,0.0178,0.0120,0.0150,0.0322,0.0193,0.0123
0.0188,0.0195,0.0178,0.0120,0.0150,0.0322,0.0193,0.0123
0.0187,0.0194,0.0178,0.0120,0.0150,0.0322,0.0193,0.0123
0.0187,0.0194,0.0178,0.0120,0.0150,0.0322,0.0193,0.0122
0.0187,0.0194,0.0178,0.0120,0.0150,0.0321,0.0193,0.0122
0.0187,0.0194,0.0178,0.0119,0.0150,0.0321,0.0192,0.0122
0.0187,0.0194,0.0178,0.0119,0.0150,0.0321,0.0192,0.0122
0.0187,0.0194,0.0178,0.0119,0.0150,0.0321,0.0192,0.0122
0.0187,0.0194,0.0177,0.0119,0.0150,0.0321,0.0192,0.0122
0.0187,0.0194,0.0177,0.0119,0.0150,0.0321,0.0192,0.0122
0.0187,0.0194,0.0177,0.0119,0.0150,0.0321,0.0192,0.0122
0.0187,0.0194,0.0177,0.0119,0.0149,0.0320,0.0192,0.0122
0.0187,0.0193,0.0177,0.0119,0.0149,0.0320,0.0192,0.0122
0.0186,0.0193,0.0177,0.0119,0.0149,0.0320,0.0191,0.0122
0.0186,0.0193,0.0177,0.0119,0.0149,0.0320,0.0191,0.0122
0.0186,0.0193,0.0177,0.0119,0.0149,0.0320,0.0191,0.0122
0.0186,0.0193,0.0177,0.0119,0.0149,0.0320,0.0191,0.0122
0.0186,0.0193,0.0177,0.0119,0.0149,0.0319,0.0191,0.0122
0.0186,0.0193,0.0177,0.0119,0.0149,0.0319,0.0191,0.0122
0.0186,0.0193,0.0177,0.0119,0.0149,0.0319,0.0191,0.0122
0.0186,0.0193,0.0176,0.0119,0.0149,0.0319,0.0190,0.0122
0.0186,0.0193,0.0176,0.0119,0.0149,0.0319,0.0190,0.0121
0.0186,0.0192,0.0176,0.0119,0.0149,0.0319,0.0190,0.0121
0.0186,0.0192,0.0176,0.0118,0.0149,0.0319,0.0190,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0318,0.0190,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0318,0.0190,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0318,0.0190,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0318,0.0190,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0318,0.0189,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0318,0.0189,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0318,0.0189,0.0121
0.0185,0.0192,0.0176,0.0118,0.0148,0.0317,0.0189,0.0121
0.0185,0.0192,0.0175,0.0118,0.0148,0.0317,0.0189,0.0121
0.0185,0.0191,0.0175,0.0118,0.0148,0.0317,0.0189,0.0121
0.0185,0.0191,0.0175,0.0118,0.0148,0.0317,0.0189,0.0121
0.0184,0.0191,0.0175,0.0118,0.0148,0.0317,0.0189,0.0121
0.0184,0.0191,0.0175,0.0118,0.0148,0.0317,0.0188,0.0121
0.0184,0.0191,0.0175,0.0118,0.0147,0.0317,0.0188,0.0121
0.0184,0.0191,0.0175,0.0118,0.0147,0.0316,0.0188,0.0120
0.0184,0.0191,0.0175,0.0118,0.0147,0.0316,0.0188,0.0120
0.0184,0.0191,0.0175,0.0118,0.0147,0.0316,0.0188,0.0120
0.0184,0.0191,0.0175,0.0117,0.0147,0.0316,0.0188,0.0120
0.0184,0.0191,0.0175,0.0117,0.0147,0.0316,0.0188,0.0120
0.0184,0.0190,0.0175,0.0117,0.0147,0.0316,0.0188,0.0120
0.0184,0.0190,0.0175,0.0117,0.0147,0.0316,0.0187,0.0120
0.0184,0.0190,0.0174,0.0117,0.0147,0.0315,0.0187,0.0120
0.0183,0.0190,0.0174,0.0117,0.0147,0.0315,0.0187,0.0120
0.0183,0.0190,0.0174,0.0117,0.0147,0.0315,0.0187,0.0120
0.0183,0.0190,0.0174,0.0117,0.0147,0.0315,0.0187,0.0120
0.0183,0.0190,0.0174,0.0117,0.0147,0.0315,0.0187,0.0120
0.0183,0.0190,0.0174,0.0117,0.0146,0.0315,0.0187,0.0120
0.0183,0.0190,0.0174,0.0117,0.0146,0.0315,0.0187,0.0120
0.0183,0.0190,0.0174,0.0117,0.0146,0.0314,0.0186,0.0120
0.0183,0.0190,0.0174,0.0117,0.0146,0.0314,0.0186,0.0120
0.0183,0.0189,0.0174,0.0117,0.0146,0.0314,0.0186,0.0120
0.0183,0.0189,0.0174,0.0117,0.0146,0.0314,0.0186,0.0120
0.0183,0.0189,0.0174,0.0117,0.0146,0.0314,0.0186,0.0119
0.0183,0.0189,0.0174,0.0117,0.0146,0.0314,0.0186,0.0119
0.0182,0.0189,0.0173,0.0117,0.0146,0.0313,0.0186,0.0119
0.0182,0.0189,0.0173,0.0116,0.0146,0.0313,0.0186,0.0119
0.0182,0.0189,0.0173,0.0116,0.0146,0.0313,0.0185,0.0119
0.0182,0.0189,0.0173,0.0116,0.0146,0.0313,0.0185,0.0119
0.0182,0.0189,0.0173,0.0116,0.0146,0.0313,0.0185,0.0119
0.0182,0.0189,0.0173,0.0116,0.0145,0.0313,0.0185,0.0119
0.0182,0.0188,0.0173,0.0116,0.0145,0.0313,0.0185,0.0119
0.0182,0.0188,0.0173,0.0116,0.0145,0.0312,0.0185,0.0119
0.0182,0.0188,0.0173,0.0116,0.0145,0.0312,0.0185,0.0119
0.0182,0.0188,0.0173,0.0116,0.0145,0.0312,0.0185,0.0119
0.0182,0.0188,0.0173,0.0116,0.0145,0.0312,0.0184,0.0119
0.0181,0.0188,0.0173,0.0116,0.0145,0.0312,0.0184,0.0119
0.0181,0.0188,0.0172,0.0116,0.0145,0.0312,0.0184,0.0119
0.0181,0.0188,0.0172,0.0116,0.0145,0.0312,0.0184,0.0119
0.0181,0.0188,0.0172,0.0116,0.0145,0.0312,0.0184,0.0119
0.0181,0.0188,0.0172,0.0116,0.0145,0.0311,0.0184,0.0119
0.0181,0.0188,0.0172,0.0116,0.0145,0.0311,0.0184,0.0118
0.0181,0.0187,0.0172,0.0116,0.0145,0.0311,0.0184,0.0118
0.0181,0.0187,0.0172,0.0116,0.0144,0.0311,0.0183,0.0118
0.0181,0.0187,0.0172,0.0115,0.0144,0.0311,0.0183,0.0118
0.0181,0.0187,0.0172,0.0115,0.0144,0.0311,0.0183,0.0118
0.0181,0.0187,0.0172,0.0115,0.0144,0.0311,0.0183,0.0118
0.0181,0.0187,0.0172,0.0115,0.0144,0.0310,0.0183,0.0118
0.0180,0.0187,0.0172,0.0115,0.0144,0.0310,0.0183,0.0118
0.0180,0.0187,0.0172,0.0115,0.0144,0.0310,0.0183,0.0118
0.0180,0.0187,0.0171,0.0115,0.0144,0.0310,0.0183,0.0118
0.0180,0.0187,0.0171,0.0115,0.0144,0.0310,0.0182,0.0118
0.0180,0.0187,0.0171,0.0115,0.0144,0.0310,0.0182,0.0118
0.0180,0.0186,0.0171,0.0115,0.0144,0.0310,0.0182,0.0118
0.0180,0.0186,0.0171,0.0115,0.0144,0.0309,0.0182,0.0118
0.0180,0.0186,0.0171,0.0115,0.0144,0.0309,0.0182,0.0118
0.0180,0.0186,0.0171,0.0115,0.0144,0.0309,0.0182,0.0118
0.0180,0.0186,0.0171,0.0115,0.0143,0.0309,0.0182,0.0118
0.0180,0.0186,0.0171,0.0115,0.0143,0.0309,0.0182,0.0118
0.0180,0.0186,0.0171,0.0115,0.0143,0.0309,0.0181,0.0118
0.0179,0.0186,0.0171,0.0115,0.0143,0.0309,0.0181,0.0117
0.0179,0.0186,0.0171,0.0115,0.0143,0.0308,0.0181,0.0117
0.0179,0.0186,0.0171,0.0115,0.0143,0.0308,0.0181,0.0117
0.0179,0.0186,0.0170,0.0114,0.0143,0.0308,0.0181,0.0117
0.0179,0.0185,0.0170,0.0114,0.0143,0.0308,0.0181,0.0117
0.0179,0.0185,0.0170,0.0114,0.0143,0.0308,0.0181,0.0117
0.0179,0.0185,0.0170,0.0114,0.0143,0.0308,0.0181,0.0117
0.0179,0.0185,0.0170,0.0114,0.0143,0.0308,0.0181,0.0117
0.0179,0.0185,0.0170,0.0114,0.0143,0.0307,0.0180,0.0117
0.0179,0.0185,0.0170,0.0114,0.0143,0.0307,0.0180,0.0117
0.0179,0.0185,0.0170,0.0114,0.0143,0.0307,0.0180,0.0117
0.0179,0.0185,0.0170,0.0114,0.0142,0.0307,0.0180,0.0117
0.0178,0.0185,0.0170,0.0114,0.0142,0.0307,0.0180,0.0117
0.0178,0.0185,0.0170,0.0114,0.0142,0.0307,0.0180,0.0117
0.0178,0.0185,0.0170,0.0114,0.0142,0.0307,0.0180,0.0117
0.0178,0.0184,0.0170,0.0114,0.0142,0.0306,0.0180,0.0117
0.0178,0.0184,0.0170,0.0114,0.0142,0.0306,0.0179,0.0117
0.0178,0.0184,0.0169,0.0114,0.0142,0.0306,0.0179,0.0117
0.0178,0.0184,0.0169,0.0114,0.0142,0.0306,0.0179,0.0117
0.0178,0.0184,0.0169,0.0114,0.0142,0.0306,0.0179,0.0116
0.0178,0.0184,0.0169,0.0114,0.0142,0.0306,0.0179,0.0116
0.0178,0.0184,0.0169,0.0114,0.0142,0.0306,0.0179,0.0116
0.0178,0.0184,0.0169,0.0113,0.0142,0.0306,0.0179,0.0116
0.0178,0.0184,0.0169,0.0113,0.0142,0.0305,0.0179,0.0116
0.0177,0.0184,0.0169,0.0113,0.0142,0.0305,0.0179,0.0116
0.0177,0.0184,0.0169,0.0113,0.0141,0.0305,0.0178,0.0116
0.0177,0.0184,0.0169,0.0113,0.0141,0.0305,0.0178,0.0116
0.0177,0.0183,0.0169,0.0113,0.0141,0.0305,0.0178,0.0116
0.0177,0.0183,0.0169,0.0113,0.0141,0.0305,0.0178,0.0116
0.0177,0.0183,0.0169,0.0113,0.0141,0.0305,0.0178,0.0116
0.0177,0.0183,0.0168,0.0113,0.0141,0.0304,0.0178,0.0116
0.0177,0.0183,0.0168,0.0113,0.0141,0.0304,0.0178,0.0116
0.0177,0.0183,0.0168,0.0113,0.0141,0.0304,0.0178,0.0116
0.0177,0.0183,0.0168,0.0113,0.0141,0.0304,0.0178,0.0116
0.0177,0.0183,0.0168,0.0113,0.0141,0.0304,0.0177,0.0116
0.0177,0.0183,0.0168,0.0113,0.0141,0.0304,0.0177,0.0116
0.0176,0.0183,0.0168,0.0113,0.0141,0.0304,0.0177,0.0116
0.0176,0.0183,0.0168,0.0113,0.0141,0.0303,0.0177,0.0116
0.0176,0.0182,0.0168,0.0113,0.0141,0.0303,0.0177,0.0115
0.0176,0.0182,0.0168,0.0113,0.0140,0.0303,0.0177,0.0115
0.0176,0.0182,0.0168,0.0113,0.0140,0.0303,0.0177,0.0115
0.0176,0.0182,0.0168,0.0113,0.0140,0.0303,0.0177,0.0115
0.0176,0.0182,0.0168,0.0112,0.0140,0.0303,0.0176,0.0115
0.0176,0.0182,0.0168,0.0112,0.0140,0.0303,0.0176,0.0115
0.0176,0.0182,0.0167,0.0112,0.0140,0.0303,0.0176,0.0115
0.0176,0.0182,0.0167,0.0112,0.0140,0.0302,0.0176,0.0115
0.0176,0.0182,0.0167,0.0112,0.0140,0.0302,0.0176,0.0115
0.0176,0.0182,0.0167,0.0112,0.0140,0.0302,0.0176,0.0115
0.0175,0.0182,0.0167,0.0112,0.0140,0.0302,0.0176,0.0115
0.0175,0.0182,0.0167,0.0112,0.0140,0.0302,0.0176,0.0115
0.0175,0.0181,0.0167,0.0112,0.0140,0.0302,0.0176,0.0115
0.0175,0.0181,0.0167,0.0112,0.0140,0.0302,0.0175,0.0115
0.0175,0.0181,0.0167,0.0112,0.0140,0.0301,0.0175,0.0115
